"paragraph","message","polarity_class","polarity_score","emotion"
"ঢাকা কলেজ বাংলাদেশের ঐতিহ্যবাহী বিদ্যাপীঠ। নিউ মার্কেট ঐতিহ্যবাহী শপিং সেন্টার। দুইটাই পরস্পর লাগোয়া। একটায় মানুষের শিক্ষার চাহিদা পূরণ হয়, অন্যটায় বস্ত্রের। দুটিই মৌলিক। শিক্ষা পেলে মানুষ শিক্ষিত হয় আর শরীর আবৃত করলে হয় শালীন। শিক্ষা-শালীনতা দুটোই একে অপরের পরিপূরক। সুতরাং এতদুভয়ের মাঝে দূরত্ব ঘুচিয়ে পারস্পরিক সহাবস্থান থাকা অত্যাবশ্যক। গতকাল রাত থেকে শুরু হওয়া ঢাকা কলেজ ও নিউ মার্কেট ব্যবসায়ীদের মাঝে সংগঠিত সংঘর্ষের স্থায়ী অবসান করতে সরকারের দ্রুত পদক্ষেপ কামনা করছি। পাশাপাশি সাধারণ শিক্ষার্থীদের ওপর বর্বরোচিত হামলার সুষ্ঠু তদন্ত ও দোষীদের সর্বোচ্চ শাস্তির দাবী করছি। যতো যা কিছুই হোক! আগ্নেয়াস্ত্র নিয়ে মহড়া দেয়ার, শিক্ষার্থীদের ওপর পৈশাচিক আক্রমণ করার এমন অধিকার কারও নেই। নিউ মার্কেট ব্যবসায়ীদের স্বার্থেই এই চক্রটিকে চিহ্নিত করা সময়ের দাবী। বাবা-ছেলে বা বড় ভাই-ছোট ভাই সংঘাত এটা পৃথিবীর সবচে নিকৃষ্টতম ও নির্মম চিত্র। এটা কখনোই কাম্য নয়। এক্ষেত্রে উভয়েরই সংযত আচরণ আমাদের প্রত্যাশা। সাধারণ শিক্ষার্থীদেরও সতর্ক থাকা দরকার, কোন অছাত্র বা বহিরাগতদের ইন্ধনে অথবা কোন রাজনৈতিক শক্তির ছত্রছায়ায় নিজেদের স্বার্থ চরিতার্থ করার জন্য অন্যায্য আচরণের কারণে এমন ঘটনাগুলো বারবার ঘটছে কিনা। ব্যবসায়ীদেরও খেয়াল রাখা দরকার, ছাত্ররা আপনাদেরই সন্তান, আপনাদেরই ছোট ভাই। সুতরাং পান থেকে চুন খসলেই আপনারা এভাবে তাদের ওপর আক্রমণ করতে পারেন না। আশঙ্কার কথা হচ্ছে, সামনে ঈদ। ঈদকে সামনে রেখে বাংলাদেশের যে ক'টি শপিং সেন্টারে মানুষের উপচেপড়া ভীড় থাকবে, ভালো কেনা-বেচা হবে; নিউ মার্কেট সেগুলোর অন্যতম। এই সময় এসে শিক্ষার্থীদের সাথে ব্যবসায়ীদের সংঘর্ষ বাধিয়ে তৃতীয় কোন পক্ষ ফায়দা লুটতে চাচ্ছে না তো? সরকারের এখন পর্যন্তের নিরবতা বিষয়টিকে আরও সঙ্গিন করে তুলছে বলে মনে করি।-নূরুল করীম আকরামকেন্দ্রীয় সভাপতি ইসলামী ছাত্র আন্দোলন বাংলাদেশ","","stronglyNegative",-0.9590476989746094,"{""neutral"":0.012136057950556278,""happy"":0.08962482959032059,""anger/disgust"":0.4724200963973999,""sadness"":0.49288424849510193,""surprise"":0.045035820454359055,""fear"":0.7315511703491211}"
"ঢাকা কলেজ শিক্ষার্থীদের উপর ব্যবসায়ী ও কর্মচারীদের হামলার নিন্দা–প্রতিবাদ জানাই।","","stronglyNegative",-0.9998868227005004,"{""neutral"":0.0032318714074790478,""happy"":0.002542851958423853,""anger/disgust"":0.9531522393226624,""sadness"":0.12667402625083923,""surprise"":0.00494134658947587,""fear"":0.018632108345627785}"
"ঢাকা কলেজ স্থাপিত হয়েছিল ১৮৪১ সালে আর নিউ মার্কেট স্থাপিত হয়েছিল ১৯৫৪ সালে তাও ঢাকা বিশ্ববিদ্যালয় ও ঢাকা কলেজের ছাত্র ছাত্রী এবং আশেপাশের এলাকার মানুষের কেনাকাটার জন্য। প্রায় শত বছরেরও বেশি তফাৎ, আর এই দুই দিনের ব্যবসায়ীরা ইতিহাস ঐতিহ্য না জেনে বলতেছে এটা নাকি ব্যবসায়িক এলাকা একেই বলে, অল্প বিদ্যা ভয়ংকর। ঢাকা কলেজ সরাতে আসলে নিউ মার্কেটই থাকবে না। নিউ মার্কেট এর ব্যবসায়ীদের অশোভন আচরণের অভিযোগ সারা বছরেই পাওয়া যায়। এই সংঘর্ষের মধ্যে যেখানে শ্রমিকরা Ambulance ভাংচুর করে, সাংবাদিক পেটালো সেখানে ছাএরা তেমন কিছুই করে নি। তাদের সাহস কতো বড় শিক্ষা প্রতিষ্ঠানের ভেতর এসে ভোর বেলায় হামলা চালানোর চেষ্টা করে। অবিলম্বে নিউ মার্কেট ব্যবসায়ী সিন্ডিকেট এবং শ্রমিক যারাই অপকর্ম করছে বেপরোয়াভাবে তাদেরকে আইনের আওতায় এনে শাস্তি দেওয়া হোক॥","","weaklyNegative",-0.5623619318008423,"{""neutral"":0.003666156902909279,""happy"":0.009040065109729767,""anger/disgust"":0.947250485420227,""sadness"":0.19533482193946838,""surprise"":0.030226465314626694,""fear"":0.06321442872285843}"
"ঢাকা কলেজ হলো রাজধানীর বুকে এক খন্ড বাহ্মনবাড়িয়া!😁😉","","neutral",0.1996912717819214,"{""neutral"":0.9944355487823486,""happy"":0.0016083141090348363,""anger/disgust"":0.0013612016336992383,""sadness"":0.0008163078455254436,""surprise"":0.009039993397891521,""fear"":0.0007899254560470581}"
"ঢাকা কলেজে কতটা নিম্নশ্রেণীর পোলাপান পড়াশোনা করে যে দোকানের কর্মচারীদের সাথে মারামারি করে। ছিঃ ছিঃ","","stronglyNegative",-0.9999448776245117,"{""neutral"":0.001077577006071806,""happy"":0.0008067122544161975,""anger/disgust"":0.976382315158844,""sadness"":0.0908886194229126,""surprise"":0.005051270127296448,""fear"":0.0038314624689519405}"
"ঢাকা কলেজে পড়ে বিশাল কেডার &হেলমেট বাহিনী আছে দুইজনকে হত্যা করেছে কি হইচে। রমজান মাসে লুটপাট আত্যসুদ্ধি নাকরে পাপ বেসি করছে ব্যবসায়ীরা।","","stronglyNegative",-0.9999377250671386,"{""neutral"":0.006351599935442209,""happy"":0.004957032855600119,""anger/disgust"":0.9237814545631409,""sadness"":0.17975875735282898,""surprise"":0.015545392408967018,""fear"":0.05449968948960304}"
"ঢাকা কলেজের কিছু ছাত্র রা খালি দুই দিন পরপর মারামারি করে। দুঃখ জনক","","stronglyNegative",-0.9990187406539917,"{""neutral"":0.0002584776666481048,""happy"":0.00015842111315578222,""anger/disgust"":0.19122697412967682,""sadness"":0.977594256401062,""surprise"":0.0004796438734047115,""fear"":0.002781554590910673}"
"ঢাকা কলেজের ছাত্র লীগের সন্ত্রাসীরা ভাড়া খাটতে গিয়ে সমস্যার সৃষ্টি করেছে। কিন্তু সাধারণ ছাত্ররা হুজুগে কান দিয়ে কেন গেল?","","weaklyNegative",-0.5998862504959106,"{""neutral"":0.0020701587200164795,""happy"":0.0012684115208685398,""anger/disgust"":0.9805577993392944,""sadness"":0.0728800967335701,""surprise"":0.005548656918108463,""fear"":0.006163778714835644}"
"ঢাকা কলেজের ছাত্রদের আচরণ ও ব্যবহার ফুলের চেয়েও সুন্দর ও পবিত্র। ব্যবসায়ী কি বিনা কারণে এবং বিনা উস্কানিতে ছাত্রদের উপর হামলা করেছে।","","weaklyNegative",-0.5781196117401123,"{""neutral"":0.03562301769852638,""happy"":0.2481176257133484,""anger/disgust"":0.7292312979698181,""sadness"":0.22686582803726196,""surprise"":0.060115739703178406,""fear"":0.06975413858890533}"
"ঢাকা কলেজের ছাত্রদের উপর নগ্ন হামলার তীব্র প্রতিবাদ জানাই।","","stronglyNegative",-0.9998444318771362,"{""neutral"":0.0006986763328313828,""happy"":0.0006437159609049559,""anger/disgust"":0.9962949156761169,""sadness"":0.016468584537506104,""surprise"":0.00138327747117728,""fear"":0.0010190430330112576}"
"ঢাকা কলেজের ছাত্রদের উপর ন্যাক্কারজনক হামলার তীব্র নিন্দা ও প্রতিবাদ জানাই।দোষীদের দ্রুত আইনের আওতায় এনে দৃষ্টান্তমূলক শাস্তির দাবী জানাচ্ছি।","","stronglyNegative",-0.9952514410018921,"{""neutral"":0.004605506546795368,""happy"":0.011141281574964523,""anger/disgust"":0.6698671579360962,""sadness"":0.5565924644470215,""surprise"":0.010064713656902313,""fear"":0.12384350597858429}"
"ঢাকা কলেজের ছাত্রদের উপর ন্যাক্কারজনক হামলার বিচার চাই।","","stronglyNegative",-0.9998862981796265,"{""neutral"":0.0024439715780317783,""happy"":0.0021364775020629168,""anger/disgust"":0.9687211513519287,""sadness"":0.07521529495716095,""surprise"":0.002472266787663102,""fear"":0.00482690567150712}"
"ঢাকা কলেজের ছাত্রদের উপর সহিংস হামলার তীব্র নিন্দা ও প্রতিবাদ জানাই।","","stronglyNegative",-0.9998859167098999,"{""neutral"":0.0033866900485008955,""happy"":0.0037104259245097637,""anger/disgust"":0.8527461290359497,""sadness"":0.329621821641922,""surprise"":0.004563851747661829,""fear"":0.03708111122250557}"
"ঢাকা কলেজের ছাত্রদের উপর হামলার তীব্র নিন্দা ও প্রতিবাদ জানাই। হামলাকারীদের দ্রুত আইনের আওতায় এনে শাস্তির দাবি জানাচ্ছি।সৌজন্য - মাফুজুর রহমান সাহান।","","stronglyNegative",-0.9971949338912964,"{""neutral"":0.014433024451136589,""happy"":0.024777745828032494,""anger/disgust"":0.5426696538925171,""sadness"":0.6143662333488464,""surprise"":0.014241986908018589,""fear"":0.11024770140647888}"
"ঢাকা কলেজের ছাত্রদের সাহস আছে, চাইলেই তারা ধর্নায় বসতে পারে, ক্লাস পরীক্ষা বর্জন করতে পারে৷ ঢাকা নিউ মার্কেটের ব্যাবসায়ীদের সাহস থাকলে তারাও ধর্নায় বসুক, একমাস দোকান বন্ধ রাখুক। ব্যাবসায়ীরা বলুক যে তারা ঈদের পর ছাড়া দোকান খুলবে না। দেখি কেমন সাহস ব্যাবসায়ীদের।","","weaklyNegative",-0.5550639629364014,"{""neutral"":0.006492657121270895,""happy"":0.010862964205443859,""anger/disgust"":0.9137255549430847,""sadness"":0.13191121816635132,""surprise"":0.02918379008769989,""fear"":0.09705261141061783}"
"ঢাকা কলেজের ছাত্ররা না। গুটি কয়েক ছাত্র যারা রাজনীতি করে। ঢাকা কলেজে যতজন ছাত্র আছে তাদের অর্ধেকও যদি রাস্তায় নামে তবে রাস্তায় দাঁড়াতে হলে আজিমপুর বাসস্ট্যান্ড পর্যন্ত জায়গা লাগবে। ছাত্র রাজনীতি ও নিউমার্কেট এরিয়ার এইখানকার সকলের রাজনীতি বন্ধ করেলে সব সমস্যা সমাধান হয়ে যাবে।","","weaklyNegative",-0.5994404554367065,"{""neutral"":0.013141279108822346,""happy"":0.015190745703876019,""anger/disgust"":0.9248321056365967,""sadness"":0.1718045324087143,""surprise"":0.007783731445670128,""fear"":0.02061992883682251}"
"ঢাকা কলেজের ছাত্ররা লেখা পড়া করার জন্য এসেছে নাকি সন্ত্রাসী কার্যক্রম করার জন্য এসেছে দেশের ভবিষৎ আমরাই নষ্ট করে দিচ্ছি মিডিয়ার নির্লজ্জ পক্ষালম্ভন দেখে মনে হয় এরা এদের সন্ত্রাসী কার্যক্রম করিতে উৎসাহ দিচ্ছে।","","stronglyNegative",-0.9999523639678956,"{""neutral"":0.003956472501158714,""happy"":0.00787048228085041,""anger/disgust"":0.9179342985153198,""sadness"":0.2481168955564499,""surprise"":0.011506126262247562,""fear"":0.09750709682703018}"
"ঢাকা কলেজের জায়গায় যদি “মাদরাসা” হতো তাহলে নিউমার্কেটের ব্যাবসায়িদের সাথে মাদরাসা ছাত্রদের সংঘর্ষে বাংলাদেশের গণমাধ্যমের করা নিউজের হেডলাইনগুলো এমন হতো —“মৌলবাদী হামলায় আক্রান্ত রাজধানী ”-প্রথম আলো""পাকিস্তানি মদদে দেশের অর্থনীতি ধ্বংসের পাঁয়তারা"" -সমকাল“সাম্প্রদায়িক হামলায় ঢাকাবাসীর জনজীবন বিপন্ন"" -৭১ টিভি“অসহায় ব্যবসায়ীদের উপর মৌলবাদীদের জ ঙ্গি হামলা”-বাংলা ট্রিবিউন“হেফাজতিদের তাণ্ডবে নিউমার্কেট অচল,পথে বসেছে কাপড় ব্যবসায়ীরা”-ঢাকা ট্রিবিউন“ঈদের আগে নিউমার্কেটে জ ঙ্গি হামলা;নেপথ্যে হেফাজত”-কালের কণ্ঠ“দেশীয় অ স্ত্র নিয়ে ব্যাবসায়িদের উপর হামলা হেফাজত কর্মীদের”-যুগান্তর“ঢাকার নিউমার্কেট যেনো জ ঙ্গিদের কুরুক্ষেত্র, নিরীহ ব্যাবসায়িদের উপর দফায় দফায় জ ঙ্গি হামলা""-সময় টিভি“স ন্ত্রাসী কর্মকাণ্ডে আবারও তৎপর হেফাজত,থেমে থেমে ব্যবসায়ীদের উপর হামলা”-যমুনা টিভি “জ ঙ্গি হামলায় অসহায় নিউমার্কেটের ব্যাবসায়িরা,হুমকির মুখে কাপড় শিল্প”-নিউজ টোয়েন্টিফোর “মাদরাসার ছোটো ছোটো বাচ্চাদের নিয়ে কাপড় ব্যাবসায়িদের উপর সন্ত্রাসী হামলা চালিয়ে লুটপাট হেফাজতের নেতাকর্মীদের”-এটিএন নিউজএবার কিছু বিশিষ্টজনের কলামের হেডলাইনগুলো পড়ুন-“জ ঙ্গি হেফাজতিদের থামিয়ে দেওয়ার সময় এখনই। ভালো নেই আমার দেশ!”- জাফর ইকবাল। “দেশে স ন্ত্রাসী কর্মকাণ্ড রুখতে দেশের সকল কওমি মাদরাসাগুলোকে বন্ধ করতে হবে”-শাহরিয়ার কবির “বাঁচতে হলে রুখতে হবে হেফাজত জ ঙ্গি দের”-সুলতানা কামালবিষয়টা নিয়ে মোটেও ট্রল করছি না। বাস্তবতা তুলে ধরছি। আজকে কলেজ-ভার্সিটির যে ভাইয়েরা ঢাকা কলেজের সাথে একাত্মতা পোষণ করছে,ব্যাবসায়িদের উপর তাদের আক্রমণ করাকে অফেন্সিভ হিসেবে নিয়েছে, তারাই মাদরাসার ছাত্রদের এই কাজগুলোকে জ ঙ্গি আখ্যা দিতো।স ন্ত্রা সী কর্মকাণ্ড বলে ফেসবুকে বড়ো বড়ো কলাম লিখতো।কথিত সুশীল সমাজ নিউজ পোর্টালের কমেন্ট বক্সে মাদরাসা ছাত্রদের চৌদ্দপুরুষ উদ্ধার করে ছাড়তো। বিগতদিনে ব্রাহ্মণবাড়িয়ার জামিয়া ইউনুসিয়ার সাথে ব্যাবসায়িদের সাথে সংঘর্ষে এগুলোই দেখেছি।কপিপোষ্ট ৷","","stronglyNegative",-0.9918996095657349,"{""neutral"":0.008842063136398792,""happy"":0.015966327860951424,""anger/disgust"":0.5645950436592102,""sadness"":0.5914646983146667,""surprise"":0.04817158728837967,""fear"":0.6450884938240051}"
"ঢাকা কলেজের জায়গায় যদি “মাদরাসা” হতো তাহলে নিউমার্কেটের ব্যাবসায়িদের সাথে মাদরাসা ছাত্রদের সংঘর্ষে বাংলাদেশের গণমাধ্যমের করা নিউজের হেডলাইনগুলো যা হতো —“মৌলবাদী হামলায় আক্রান্ত রাজধানী ”-প্রথম আলো""পাকিস্তানি মদদে দেশের অর্থনীতি ধ্বংসের পাঁয়তারা"" -সমকাল“সাম্প্রদায়িক হামলায় ঢাকাবাসীর জনজীবন বিপন্ন"" -৭১ টিভি“অসহায় ব্যবসায়ীদের উপর মৌলবাদীদের জ ঙ্গি হামলা”-বাংলা ট্রিবিউন“হেফাজতিদের তাণ্ডবে নিউমার্কেট অচল,পথে বসেছে কাপড় ব্যবসায়ীরা”-ঢাকা ট্রিবিউন“ঈদের আগে নিউমার্কেটে জ ঙ্গি হামলা;নেপথ্যে হেফাজত”-কালের কণ্ঠ“দেশীয় অ স্ত্র নিয়ে ব্যাবসায়িদের উপর হামলা হেফাজত কর্মীদের”-যুগান্তর“ঢাকার নিউমার্কেট যেনো জ ঙ্গিদের কুরুক্ষেত্র, নিরীহ ব্যাবসায়িদের উপর দফায় দফায় জ ঙ্গি হামলা""-সময় টিভি“স ন্ত্রাসী কর্মকাণ্ডে আবারও তৎপর হেফাজত,থেমে থেমে ব্যবসায়ীদের উপর হামলা”-যমুনা টিভি “জ ঙ্গি হামলায় অসহায় নিউমার্কেটের ব্যাবসায়িরা,হুমকির মুখে কাপড় শিল্প”-নিউজ টোয়েন্টিফোর “মাদরাসার ছোটো ছোটো বাচ্চাদের নিয়ে কাপড় ব্যাবসায়িদের উপর সন্ত্রাসী হামলা চালিয়ে লুটপাট হেফাজতের নেতাকর্মীদের”-এটিএন নিউজএবার কিছু বিশিষ্টজনের কলামের হেডলাইনগুলো পড়ুন-“জ ঙ্গি হেফাজতিদের থামিয়ে দেওয়ার সময় এখনই। ভালো নেই আমার দেশ!”- জাফর ইকবাল। “দেশে স ন্ত্রাসী কর্মকাণ্ড রুখতে দেশের সকল কওমি মাদরাসাগুলোকে বন্ধ করতে হবে”-শাহরিয়ার কবির “বাঁচতে হলে রুখতে হবে হেফাজত জ ঙ্গি দের”-সুলতানা কামালবিষয়টা নিয়ে মোটেও ট্রল করছি না। বাস্তবতা তুলে ধরছি। আজকে কলেজ-ভার্সিটির যে ভাইয়েরা ঢাকা কলেজের সাথে একাত্মতা পোষণ করছে,ব্যাবসায়িদের উপর তাদের আক্রমণ করাকে অফেন্সিভ হিসেবে নিয়েছে, তারাই মাদরাসার ছাত্রদের এই কাজগুলোকে জ ঙ্গি আখ্যা দিতো।স ন্ত্রা সী কর্মকাণ্ড বলে ফেসবুকে বড়ো বড়ো কলাম লিখতো।কথিত সুশীল সমাজ নিউজ পোর্টালের কমেন্ট বক্সে মাদরাসা ছাত্রদের চৌদ্দপুরুষ উদ্ধার করে ছাড়তো। বিগতদিনে ব্রাহ্মণবাড়িয়ার জামিয়া ইউনুসিয়ার সাথে ব্যাবসায়িদের সাথে সংঘর্ষে এগুলোই দেখেছি।","","stronglyNegative",-0.9939865589141845,"{""neutral"":0.009004727005958557,""happy"":0.015899816527962685,""anger/disgust"":0.5730639696121216,""sadness"":0.5779597759246826,""surprise"":0.04756087809801102,""fear"":0.6527928709983826}"
"ঢাকা কলেজের পাশে আছি","","weaklyPositive",0.5998496055603029,"{""neutral"":0.02705220878124237,""happy"":0.9821871519088745,""anger/disgust"":0.0012386379530653358,""sadness"":0.0007781964959576726,""surprise"":0.0004463866353034973,""fear"":0.00014569882478099316}"
"ঢাকা কলেজের বিলুপ্তি ঘোষণা করা হোক অথবা পাগলার ওপারে বালুচরে স্থানান্তর করা হোক","","weaklyPositive",0.5995661735534669,"{""neutral"":0.02251635678112507,""happy"":0.0007420098991133273,""anger/disgust"":0.9718176126480103,""sadness"":0.01753661409020424,""surprise"":0.001595467096194625,""fear"":0.0012311659520491958}"
"ঢাকা কলেজের যেই জানোয়ারেরা জড়িত সবগুলোর ফাঁসি হ‌ওয়া উচিৎ।","","stronglyNegative",-0.9998821020126343,"{""neutral"":0.00040137351606972516,""happy"":0.00047442581853829324,""anger/disgust"":0.9970908164978027,""sadness"":0.008626820519566536,""surprise"":0.0002530948258936405,""fear"":0.00011096825619461015}"
"ঢাকা কলেজের শিক্ষার্থীদের উপর পুলিশ ও সিন্ডিকেট ব্যবসায়ীদের হামলার তীব্র নিন্দা ও প্রতিবাদ জানাচ্ছি।","","stronglyNegative",-0.999841570854187,"{""neutral"":0.002650398528203368,""happy"":0.0031869567465037107,""anger/disgust"":0.9478408098220825,""sadness"":0.14585721492767334,""surprise"":0.004199138376861811,""fear"":0.025301789864897728}"
"ঢাকা কলেজের শিক্ষার্থীদের উপর পুলিশি ও ব্যবসায়ী সিন্ডিকেটের হামলার তীব্র নিন্দা ও প্রতিবাদ জানাই!#StandWithDhakaCollege ✊","","stronglyNegative",-0.9996526956558227,"{""neutral"":0.006240017246454954,""happy"":0.007005002349615097,""anger/disgust"":0.7976383566856384,""sadness"":0.42873838543891907,""surprise"":0.0131648238748312,""fear"":0.08874069154262543}"
"ঢাকা কলেজের শিক্ষিত সন্তানরা শিক্ষা মন্ত্রীর দিকে তাকিয়ে আছেন উনি কখন বলবেন নিউ মার্কেট আগামী ৫ই মে পর্যন্ত বন্ধ,দোকান মালিক কর্মচারী যারা আছেন সবাই সবার মাল সামান নিয়ে নিজ বাজারে বা হাটে ব্যবসা করেন এই গোসনা আইলে ব্যাবসাই দের হাতে হারিকেন গোয়ায় বাশ😫","","stronglyNegative",-0.9979200839996338,"{""neutral"":0.00360802817158401,""happy"":0.0037695299834012985,""anger/disgust"":0.9756198525428772,""sadness"":0.08396589756011963,""surprise"":0.007508292328566313,""fear"":0.008051710203289986}"
"ঢাকা কলেজের সকল ছাএদের গ্রেফতার করা হোক","","stronglyNegative",-0.99964439868927,"{""neutral"":0.0005127463955432177,""happy"":0.00043553547584451735,""anger/disgust"":0.998480498790741,""sadness"":0.004449706058949232,""surprise"":0.00027459784178063273,""fear"":0.00021020430722273886}"
"ঢাকা কলেজের স্টুডেন্টদের উচিৎ পুলিশকেও আসামি করে মামলা করা।","","stronglyNegative",-0.99936363697052,"{""neutral"":0.0016212372574955225,""happy"":0.0004632736963685602,""anger/disgust"":0.9957591891288757,""sadness"":0.004874739795923233,""surprise"":0.0012353883357718587,""fear"":0.0004012528224848211}"
"ঢাকা নিউ মার্কেটের ব্যবসায়ীদের রুলসঃ.০১. যে কোন পণ্য দেখলেই দাম বলতে হবে। ০২. দাম চাইবে ১০-১৫ গুণ বেশী। ০৩. কাস্টমার দাম না বললে গালাগালি করবে। ০৪. কম দাম বললেও গালাগালি করবে। ০৫. আপনি কিছু বললে মারতে আসবে বা গালাগালি করবে। ০৬. সন্ত্রাসীর মতো আচরণ করবে। ০৭. ভিড়ের মধ্যে মেয়েদের গায়ে হাত দিবে। ০৮. কেউ প্রতিবাদ করলে আশেপাশের দোকান থেকেও ১০/১২ জন এসে সন্ত্রাসী স্টাইলে কাস্টমার কে শাসানি নিবে। ০৯. টাকার গরমে এমন ভাব নিবে যে ওরা ছাড়া কেউ মানুষ ই না। ১০. আশে পাশের ফুটপাত দখল করে রাখবে যেন পৈতৃক সম্পত্তি। ১১,এদের শক্তিশালি গ্যাং কমিটি আছে নিউ মার্কেটে কারও সাথে তর্ক বা দামে না মিললেই একযোগে সবাই সেই কাস্টমারকে আক্রমন করে।।.আসুন ব্যবসায়ী নামক দ্রব্যমূল্যের উর্ধগতির জন্য দায়ী এসব সন্ত্রাসী ব্যবসায়ীদের প্রতিরোধ করতে প্রশাসনকে সহযোগিতা করি। প্রতিবাদ করি প্রতিটা অন্যায়ের।.আর এসকল অন্যায়ের প্রতিবাদ একমাত্র ঢাকা কলেজ শিক্ষার্থীরাই করে বলেই তর্কাতর্কি হয়।অন্যান্যরা মার্কেটে হয়রানি হয়েও চুপ হয়ে থাকে।তারা প্রতিবাদ করেনা।.কিন্তু ডিসিয়ানরা প্রতিবাদ করলে কেউ পজিটিব বলে আবার কেউ নেগেটিভ বলে। কিন্তু অন্যায়ের প্রতিবাদ করতে সাহস লাগে।। .হোক প্রতিবাদ💪","","stronglyNegative",-0.999300217628479,"{""neutral"":0.006855309009552002,""happy"":0.022571826353669167,""anger/disgust"":0.8794467449188232,""sadness"":0.29975461959838867,""surprise"":0.036735426634550095,""fear"":0.18358871340751648}"
